UNIQUE_ID,Watershed,DESCRIPTOR,Waterbody,MLTYP_NAME,Lat,Long,Datayear_mean,Datayear_n,Datayear_sd,Datayear_median,Datayear_max,Datayear_min,NO3,NO3_n,NO3_sd,NO3_median,NO3_max,NO3_min,TN,TN_n,TN_sd,TN_median,TN_max,TN_min
W2128,Concord (SuAsCo),"[unnamed tributary (nearest Wildwood Drive) to Spencer Brook, approximately 860 feet upstream of South Street, Carlisle]",Unnamed Tributary,River/Stream,42.5124821,-71.3828515,2010,2,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.5549999999999999,2,0.1909188309203678,0.5549999999999999,0.69,0.42
W2129,Concord (SuAsCo),"[Crawford Street, Northborough]",Cold Harbor Brook,River/Stream,42.32853743,-71.67657471,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.544,5,0.11371015785759862,0.544,0.7,0.42
W2130,Concord (SuAsCo),"[approximately 375 feet upstream of Summer Street, Chelmsford]",Beaver Brook,River/Stream,42.59600079,-71.34825495,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.6925,4,0.10045728777279757,0.6925,0.78,0.55
W2131,Concord (SuAsCo),"[approximately 195 feet downstream of Collins Road, Berlin]",North Brook,River/Stream,42.41229436,-71.65055569,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.44333333333333336,3,0.17097758137642882,0.44333333333333336,0.64,0.33
W2132,Concord (SuAsCo),"[unnamed tributary (the most easterly of the two unnamed tributaries converging with the brook approximately 500 feet east of Boxboro Road) to Heath Hen Meadow Brook, Stow]",Unnamed Tributary,River/Stream,42.46013905,-71.5068318,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.6833333333333333,3,0.1900876990584434,0.6833333333333333,0.87,0.49
W2133,Concord (SuAsCo),"[approximately 2500 feet upstream from Route 2A/119, Acton (approximately 900 feet downstream from railroad crossing)]",Nashoba Brook,River/Stream,42.50413128,-71.41551085,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.8125,4,0.35920050111323626,0.8125,1.3,0.5
W2134,Concord (SuAsCo),"[Wheeler Road, Stow]",Elizabeth Brook,River/Stream,42.42994117,-71.51519095,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.46599999999999997,5,0.08706319543871566,0.46599999999999997,0.57,0.36
W2135,Concord (SuAsCo),"[unnamed tributary to Sudbury River locally known as Cochituate Brook, approximately 600 feet upstream of School Street (Route 126), Framingham]",Unnamed Tributary,River/Stream,42.31981521,-71.39588095,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.7166666666666667,3,0.09504384952922172,0.7166666666666667,0.81,0.62
W2136,Concord (SuAsCo),"[approximately 2800 feet downstream of Peakham Road, Sudbury (approximately 25 feet upstream of the confluence of the unnamed tributary from Blandford Pond)]",Hop Brook,River/Stream,42.37245948,-71.42434277,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,1.675,4,0.6130524719249839,1.675,2.3,1.1
W2137,Concord (SuAsCo),"[approximately 550 feet upstream of Robinwood Road, Acton]",Coles Brook,River/Stream,42.46739849,-71.42842635,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,1.1766666666666667,3,0.21361959960016152,1.1766666666666667,1.3,0.93
W2138,Concord (SuAsCo),"[approximately 260 feet downstream of Delaney Street, Stow]",Elizabeth Brook,River/Stream,42.44091924,-71.54610442,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.362,5,0.0947100839404126,0.362,0.45,0.23
W2139,Concord (SuAsCo),"[approximately 300 feet upstream of Route 290, Northborough]",Cold Harbor Brook,River/Stream,42.33332389,-71.6801695,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.555,4,0.11120551545074848,0.555,0.71,0.45
W2140,Concord (SuAsCo),"[approximately 450 feet upstream of Pleasant Street (Route 30), Framingham]",Stony Brook,River/Stream,42.30487156,-71.48902528,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.47,5,0.11401754250991378,0.47,0.58,0.3
W2141,Parker,"[approximately 390 feet upstream of East Main Street (Route 133), Georgetown]",Penn Brook,River/Stream,42.71872773,-70.98414919,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.7575000000000001,4,0.2236626924634504,0.7575000000000001,1,0.46
W2143,Shawsheen,"[unnamed tributary locally known as 'Pinnacle Brook', approximately 130 feet downstream of Bligh Street, Tewksbury]",Unnamed Tributary,River/Stream,42.62803415,-71.20154765,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,1.03,3,0.15716233645501707,1.03,1.2,0.89
W2144,Shawsheen,"[approximately 50 feet downstream of Mill Street, Tewksbury]",Shawsheen River,River/Stream,42.59984567,-71.19306651,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.8140000000000001,5,0.1386722755275906,0.8140000000000001,1,0.61
W2145,Shawsheen,"[approximately 660 feet upstream of Webb Brook Road, Billerica]",Webb Brook,River/Stream,42.54625187,-71.2527211,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,1.188,5,0.35541525009487146,1.188,1.6,0.76
W2146,Shawsheen,"[approximately 2800 feet downstream of Winthrop Avenue (Route 114), Lawrence]",Shawsheen River,River/Stream,42.68793406,-71.13865086,2010,2,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.59,2,0.14142135623730948,0.59,0.69,0.49
W2147,Shawsheen,"[approximately 550 feet downstream of Salem Road (Route 129), Wilmington/Billerica]",Shawsheen River,River/Stream,42.56945269,-71.21526802,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.5675,4,0.08341662504161466,0.5675,0.67,0.49
W2148,Shawsheen,"[approximately 2600 feet downstream of Route 93, Andover]",Shawsheen River,River/Stream,42.61704681,-71.16789529,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.8433333333333334,3,0.16010413278030433,0.8433333333333334,1,0.68
W2149,Shawsheen,"[approximately 350 feet upstream of Middlesex Turnpike, Bedford]",Shawsheen River,River/Stream,42.51707907,-71.24471208,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.842,5,0.21064187617850347,0.842,1.2,0.65
W2150,North Coastal,"[approximately 970 feet downstream of Salem Street, Lynnfield/Wakefield]",Saugus River,River/Stream,42.50955132,-71.03640039,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.8,4,0.15684387141358125,0.8,0.9,0.57
W2151,North Coastal,"[approximately 200 feet downstream of Caller Street, Peabody]",Proctor Brook,River/Stream,42.52481982,-70.92071248,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,1.03,3,0.41797129088012736,1.03,1.5,0.7
W2152,Charles,"[approximately 970 feet downstream of Winthrop Street, Medway]",Chicken Brook,River/Stream,42.15062894,-71.42890888,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,1.12,5,0.2863564212655271,1.12,1.5,0.7
W2153,Charles,"[approximately 3875 feet downstream of Orchard Street, Millis]",Bogastow Brook,River/Stream,42.17837899,-71.38380876,2010,2,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.81,2,0.11313708498984763,0.81,0.89,0.73
W2154,Charles,"[approximately 350 feet downstream of Forest Street, Sherborn]",Sewall Brook,River/Stream,42.22222362,-71.35437527,2010,1,NA,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.99,1,NA,0.99,0.99,0.99
W2155,Charles,"[unnamed tributary to the Charles River approximately 180 feet downstream of Farm Street, Dover]",Unnamed Tributary,River/Stream,42.2331578,-71.32439929,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.72,5,0.17790446874657195,0.72,0.86,0.42
W2156,Charles,"[approximately 1800 feet downstream of Washington Street (Route 16), Newton/Wellesley]",Charles River,River/Stream,42.32625938,-71.26402999,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.81,4,0.2070426687102605,0.81,1.1,0.61
W2157,Charles,"[approximately 760 feet downstream of Maple Street, Bellingham]",Charles River,River/Stream,42.12140046,-71.45251286,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,3.9,3,1.058300524425836,3.9,4.7,2.7
W2158,Merrimack,"[approximately 2200 feet downstream of Jones Hill Road, Ashby]",South Branch Souhegan River,River/Stream,42.70975424,-71.85170033,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.37,4,0.04163331998932265,0.37,0.42,0.32
W2159,Merrimack,"[approximately 500 feet downstream of Ledge Road, Chelmsford]",Deep Brook,River/Stream,42.64641775,-71.40503654,2010,5,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,1.6800000000000002,5,0.5974947698515863,1.6800000000000002,2.7,1.2
W2160,Merrimack,"[east of Hansom Drive, approximately 4100 feet downstream of Harriman Road, Merrimack]",Cobbler Brook,River/Stream,42.84388438,-71.00469926,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,1.105,4,0.23685438564654027,1.105,1.3,0.82
W2161,Merrimack,"[approximately 1280 feet upstream of Main Street, Groveland]",Johnson Creek,River/Stream,42.74648546,-71.04070809,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,1.0666666666666667,3,0.05773502691896263,1.0666666666666667,1.1,1
W2162,Merrimack,"[approximately 1000 feet upstream of Route 495, Haverhill]",Little River,River/Stream,42.79801999,-71.10455406,2010,4,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.96,4,0.24055491403558288,0.96,1.2,0.66
W2163,Connecticut,"[approximately 2500 feet downstream from Loudville Road, Easthampton]",North Branch Manhan River,River/Stream,42.28135393,-72.72939605,2014,10,0,2014,2014,2014,0.55,5,0.15604486534327236,0.55,0.77,0.37,0.676,5,0.14707141122597553,0.676,0.87,0.48
W2164,Chicopee,"[approximately 2250 feet upstream from Palmer Road (Route 32), Ware]",Ware River,River/Stream,42.2354613,-72.27899479,2014,10,0,2014,2014,2014,0.256,5,0.07829431652425352,0.256,0.36,0.16,0.568,5,0.09602083107326244,0.568,0.65,0.41
W2165,Chicopee,"[approximately 5550 feet upstream from Old West Brookfield Road, Warren (approximately 500 feet downstream from the confluence of Sullivan Brook)]",Quaboag River,River/Stream,42.22337829,-72.17965076,2014,10,0,2014,2014,2014,0.024,5,0.00894427190999916,0.024,0.04,0.02,0.422,5,0.03962322551231789,0.422,0.49,0.39
W2166,Chicopee,"[approximately 900 feet upstream from Tucker Road, North Brookfield]",Coys Brook,River/Stream,42.26215141,-72.10659989,2014,10,0,2014,2014,2014,0.154,5,0.112605506082074,0.154,0.34,0.04,0.428,5,0.11819475453673906,0.428,0.6,0.31
W2167,Merrimack,"[approximately 240 feet upstream of Route 3, Chelmsford]",Stony Brook,River/Stream,42.6258075,-71.38835243,2010,1,NA,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.79,1,NA,0.79,0.79,0.79
W2168,Ipswich,"[approximately 2300 feet upstream of North Street, Topsfield]",Howlett Brook,River/Stream,42.65733113,-70.93965944,2010,3,0,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.4866666666666667,3,0.23797758998135374,0.4866666666666667,0.7,0.23
W2171,Buzzards Bay,"[approximate center of the southeastern lobe of the West Basin, Wareham]",White Island Pond,Lake,41.80487358,-70.62362506,2010,1,NA,2010,2010,2010,NA,0,NA,NA,-Inf,Inf,0.38,1,NA,0.38,0.38,0.38
W2173,Taunton,"[deep hole, approximate center of impoundment, Hanson]",White Oak Brook/Reservoir,Lake,42.02988442,-70.85262833,2013.8181818181818,11,1.7786613965666325,2013.8181818181818,2015,2010,NA,0,NA,NA,-Inf,Inf,0.7072727272727273,11,0.09778454981140008,0.7072727272727273,0.81,0.56
W2174,Taunton,"[downstream of South Street above confluence with Reservoir, a White Oak Brook impoundment, Hanson]",White Oak Brook,River/Stream,42.03214495,-70.85428285,2013,6,2.0976176963403033,2013,2015,2010,NA,0,NA,NA,-Inf,Inf,1.1233333333333333,6,0.16219330031375112,1.1233333333333333,1.3,0.92
W2177,Millers,"[approximately 340 feet downstream from Betty Spring Road, Gardner]",Mahoney Brook,River/Stream,42.56670939,-71.95196358,2011,10,0,2011,2011,2011,0.068,5,0.061400325732035015,0.068,0.17,0.02,0.958,5,0.2642347441196937,0.958,1.3,0.6
W2178,Nashua,"[unnamed tributary to the North Nashua River, approximately 195 feet downstream from Main Street, Fitchburg]",Unnamed Tributary,River/Stream,42.58657345,-71.8162291,2011,4,0,2011,2011,2011,0.23500000000000001,2,0.0636396103067893,0.23500000000000001,0.28,0.19,0.345,2,0.1060660171779821,0.345,0.42,0.27
W2179,Ten Mile,"[approximately 440 feet downstream from Roy Avenue, Attleboro]",Sevenmile River,River/Stream,41.91786565,-71.35216051,2011,10,0,2011,2011,2011,0.3,5,0.2408318915758459,0.3,0.61,0.11,0.616,5,0.19308029417835473,0.616,0.89,0.47
W2180,Nashua,"[approximately 475 feet downstream from Mechanic Street, Leominster]",Monoosnoc Brook,River/Stream,42.52661784,-71.75691548,2011,10,0,2011,2011,2011,0.266,5,0.21489532335534897,0.266,0.64,0.12,0.516,5,0.17558473737771174,0.516,0.76,0.34
W2181,Blackstone,"[approximately 620 feet upstream from Inwood Road, Auburn]",Dark Brook,River/Stream,42.20291112,-71.85617251,2011,10,0,2011,2011,2011,0.082,5,0.08757853618324526,0.082,0.23,0.02,0.418,5,0.03962322551231789,0.418,0.47,0.38
W2182,Blackstone,"[approximately 2580 feet downstream from Main Street, Sutton]",Mumford River,River/Stream,42.09310671,-71.73709013,2011,6,0,2011,2011,2011,0.043333333333333335,3,0.025166114784235836,0.043333333333333335,0.07,0.02,0.3066666666666667,3,0.025166114784235825,0.3066666666666667,0.33,0.28
W2183,Millers,"[approximately 440 feet downstream from Gulf Road, Athol]",West Gulf Brook,River/Stream,42.62531983,-72.19502942,2011,10,0,2011,2011,2011,0.04,5,0.025495097567963927,0.04,0.08,0.02,0.256,5,0.11886967653695368,0.256,0.41,0.11
W2184,Quinebaug,"[approximately 5290 feet downstream from MA/CT state line, Sturbridge]",Breakneck Brook,River/Stream,42.04216137,-72.09714696,2011,10,0,2011,2011,2011,0.028,5,0.017888543819998316,0.028,0.06,0.02,0.27999999999999997,5,0.02549509756796392,0.27999999999999997,0.3,0.24
W2185,Blackstone,"[unnamed tributary eventually to Tatnuck Brook, approximately 175 feet upstream from Chapin Road, Holden]",Unnamed Tributary,River/Stream,42.32657968,-71.86537248,2011,10,0,2011,2011,2011,0.09999999999999999,5,0.05099019513592785,0.09999999999999999,0.18,0.06,0.388,5,0.10986355173577815,0.388,0.54,0.3
W2186,Nashua,"[approximately 40 feet upstream from Pond Street, Shirley]",Catacoonamug Brook,River/Stream,42.55308278,-71.66947411,2011,10,0,2011,2011,2011,0.066,5,0.07668115805072326,0.066,0.2,0.02,0.542,5,0.2048658097389606,0.542,0.89,0.35
W2187,French,"[unnamed tributary eventually to South Fork, approximately 140 feet downstream from outlet of Granite Reservoir, Charlton]",Unnamed Tributary,River/Stream,42.10454751,-71.92879763,2011,10,0,2011,2011,2011,0.038,5,0.04024922359499621,0.038,0.11,0.02,0.42,5,0.0484767985741633,0.42,0.46,0.35
W2188,Blackstone,"[Brigham Hill Road, Grafton]",Quinsigamond River,River/Stream,42.20836571,-71.69757011,2011,6,0,2011,2011,2011,0.03,3,0.01,0.03,0.04,0.02,0.9266666666666667,3,1.016333278670601,0.9266666666666667,2.1,0.32
W2189,Quinebaug,"[at the confluence with the Quinebaug River, Southbridge]",Cady Brook,River/Stream,42.07674201,-72.02541007,2011,6,0,2011,2011,2011,1.16,3,1.4204224723651762,1.16,2.8,0.32,1.6166666666666667,3,1.717624328348121,1.6166666666666667,3.6,0.62
W2190,Nashua,"[approximately 200 feet downstream from Route 2A (State Road East), Westminster]",Whitman River,River/Stream,42.55979904,-71.86605175,2011,10,0,2011,2011,2011,0.084,5,0.033615472627943226,0.084,0.14,0.05,0.34600000000000003,5,0.03781534080237808,0.34600000000000003,0.39,0.3
W2191,Quinebaug,"[approximately 510 feet downstream from the Old Stafford Road crossing nearest Howlett Road, Holland]",Stevens Brook,River/Stream,42.05772637,-72.18751776,2011,10,0,2011,2011,2011,0.036000000000000004,5,0.03577708763999664,0.036000000000000004,0.1,0.02,0.326,5,0.09736529155710467,0.326,0.49,0.26
W2192,Blackstone,"[approximately 1300 feet upstream from Wrentham Road, Bellingham]",Peters River,River/Stream,42.02755221,-71.48301448,2011,10,0,2011,2011,2011,0.342,5,0.15514509338035798,0.342,0.53,0.15,0.748,5,0.14096098751072936,0.748,0.95,0.6
W2193,Millers,"[approximately 175 feet upstream from North Street, Erving]",Jacks Brook,River/Stream,42.61497981,-72.40184008,2011,10,0,2011,2011,2011,0.064,5,0.04827007354458868,0.064,0.12,0.02,0.1298,5,0.03507420704734464,0.1298,0.16,0.069
W2194,Nashua,"[approximately 50 feet upstream from Whitmanville Road, Westminster]",Whitman River,River/Stream,42.58213165,-71.90260492,2011,4,0,2011,2011,2011,0.075,2,0.07778174593052023,0.075,0.13,0.02,0.415,2,0.007071067811865481,0.415,0.42,0.41
W2195,Millers,"[unnamed tributary, outlet Lake Watatic/inlet Lower Naukeag Lake, approximately 70 feet downstream of Cross Road, Ashburnham]",Unnamed Tributary,River/Stream,42.67731084,-71.9407684,2011,10,0,2011,2011,2011,0.030000000000000002,5,0.0223606797749979,0.030000000000000002,0.07,0.02,0.402,5,0.11798304963002101,0.402,0.51,0.24
W2196,Nashua,"[approximately 700 feet downstream from Fire Road Twelve, Lancaster]",Spectacle Brook,River/Stream,42.51052037,-71.68941303,2011,2,0,2011,2011,2011,0.04,1,NA,0.04,0.04,0.04,0.23,1,NA,0.23,0.23,0.23
W2197,Millers,"[approximately 1200 feet downstream from the Tully Road crossing nearest Creamery Hill Road, Orange]",West Branch Tully River,River/Stream,42.64253866,-72.2573654,2011,4,0,2011,2011,2011,0.02,2,0,0.02,0.02,0.02,0.19,2,0.07071067811865474,0.19,0.24,0.14
W2198,Quinebaug,"[approximately 600 feet upstream from Palmer Road (Route 20), Brimfield]",West Brook,River/Stream,42.12335485,-72.20669311,2011,10,0,2011,2011,2011,0.05,5,0.030822070014844882,0.05,0.09,0.02,0.46,5,0.07937253933193772,0.46,0.55,0.34
W2199,Millers,"[approximately 4500 feet upstream from South Athol Road, Athol]",Ellinwood Brook,River/Stream,42.55623608,-72.23102678,2011,10,0,2011,2011,2011,0.10200000000000001,5,0.08136338242723197,0.10200000000000001,0.2,0.02,0.454,5,0.15725775020646837,0.454,0.63,0.24
W2200,Nashua,"[approximately 200 feet downstream from Mill Pond #1 Dam (MA00877), Fitchburg]",North Nashua River,River/Stream,42.57871152,-71.82995728,2011,10,0,2011,2011,2011,0.10200000000000001,5,0.02863564212655271,0.10200000000000001,0.14,0.07,0.386,5,0.060249481325568253,0.386,0.43,0.28
W2201,French,"[approximately 650 feet upstream from the Massachusetts Turnpike (Route 90), Charlton]",Little River,River/Stream,42.16426655,-71.9488559,2011,10,0,2011,2011,2011,0.092,5,0.09654014708917737,0.092,0.26,0.02,0.56,5,0.07648529270389177,0.56,0.65,0.44
W2202,Millers,"[approximately 4200 feet upstream of the onramp - Holtshire Road to Route 2 eastbound, Orange]",North Pond Brook,River/Stream,42.58178925,-72.32696346,2011,10,0,2011,2011,2011,0.066,5,0.04722287581247038,0.066,0.15,0.04,0.152,5,0.03563705936241092,0.152,0.21,0.12
W2203,Blackstone,"[approximately 1200 feet downstream from Fremont Street, Worcester]",Middle River,River/Stream,42.23909491,-71.8258417,2011,10,0,2011,2011,2011,0.218,5,0.06340346993658943,0.218,0.32,0.16,0.616,5,0.09964938534682491,0.616,0.78,0.51
W2205,Nashua,"[approximately 830 feet downstream from West Lancaster Country Road, Harvard]",Bowers Brook,River/Stream,42.53192718,-71.57910918,2011,10,0,2011,2011,2011,0.026000000000000002,5,0.01341640786499874,0.026000000000000002,0.05,0.02,0.42400000000000004,5,0.1013903348450926,0.42400000000000004,0.54,0.32
W2206,Quinebaug,"[unnamed tributary eventually to the Quinebaug River approximately 900 feet upstream from the Massachusetts Turnpike (Route 90), Sturbridge]",Unnamed Tributary,River/Stream,42.13693403,-72.10313327,2011,10,0,2011,2011,2011,0.048,5,0.06260990336999411,0.048,0.16,0.02,0.518,5,0.18485129158326158,0.518,0.84,0.39
W2207,Blackstone,"[approximately 700 feet upstream from River Road, Uxbridge]",Bacon Brook,River/Stream,42.02932229,-71.60542161,2011,8,0,2011,2011,2011,0.21500000000000002,4,0.21946905628508698,0.21500000000000002,0.53,0.06,0.47,4,0.06928203230275508,0.47,0.57,0.41
W2208,Blackstone,"[approximately 425 feet upstream of Stafford Street, Worcester]",Kettle Brook,River/Stream,42.23359373,-71.8557513,2011,10,0,2011,2011,2011,0.226,5,0.1505988047761336,0.226,0.46,0.1,0.504,5,0.1232071426500915,0.504,0.69,0.39
W2209,Nashua,"[unnamed tributary to Phillips Brook, Potato Hill Road, Westminster]",Unnamed Tributary,River/Stream,42.59040888,-71.86334389,2011,10,0,2011,2011,2011,0.114,5,0.08648699324175861,0.114,0.22,0.02,0.718,5,0.2563591231066295,0.718,1.1,0.38
W2210,Ten Mile,"[approximately 2780 feet downstream from Pond Street, Seekonk]",Ten Mile River,River/Stream,41.89640012,-71.33321453,2011,10,0,2011,2011,2011,0.842,5,0.12049896265113653,0.842,0.99,0.68,1.34,5,0.16733200530681516,1.34,1.6,1.2
W2211,Millers,"[approximately 3430 feet downstream from the Route 12 crossing nearest North Ashburnham Road, Winchendon]",Millers River,River/Stream,42.6674075,-72.00414064,2011,10,0,2011,2011,2011,0.02,5,0,0.02,0.02,0.02,0.53,5,0.14577379737113252,0.53,0.69,0.35
W2212,Nashua,[approximately 160 feet upstream of the Route 190 crossing in Lancaster],Wekepeke Brook,River/Stream,42.47692289,-71.72378538,2011,6,0,2011,2011,2011,0.3433333333333333,3,0.12858201014657272,0.3433333333333333,0.49,0.25,0.55,3,0.0818535277187245,0.55,0.64,0.48
W2213,French,"[approximately 1275 feet upstream of Main Street (Route 12), Oxford]",Wellington Brook,River/Stream,42.1427144,-71.86184525,2011,10,0,2011,2011,2011,0.332,5,0.08348652585896721,0.332,0.42,0.21,0.67,5,0.1903943276465977,0.67,0.84,0.37
W2214,Quinebaug,"[Dennison Cross Road, Southbridge]",Hatchet Brook,River/Stream,42.06151141,-72.06454171,2011,4,0,2011,2011,2011,0.045,2,0.007071067811865477,0.045,0.05,0.04,0.32,2,0.028284271247461926,0.32,0.34,0.3
W2215,Millers,"[approximately 230 feet upstream of Norcross Road, Royalston]",Stockwell Brook,River/Stream,42.65715091,-72.13290955,2011,6,0,2011,2011,2011,0.02,3,0,0.02,0.02,0.02,0.9533333333333334,3,0.2540341184434354,0.9533333333333334,1.1,0.66
W2216,Nashua,"[approximately 575 feet downstream from West Princeton Road, Westminster]",Smith Brook,River/Stream,42.5334948,-71.90277886,2011,4,0,2011,2011,2011,0.02,2,0,0.02,0.02,0.02,0.0955,2,0.020506096654409875,0.0955,0.11,0.081
W2217,Quinebaug,"[unnamed tributary to Cady Brook, approximately 565 feet upstream from Southbridge Road (Route 169), Charlton]",Unnamed Tributary,River/Stream,42.1400961,-71.99849063,2011,2,0,2011,2011,2011,0.03,1,NA,0.03,0.03,0.03,0.37,1,NA,0.37,0.37,0.37
